name,type,condition,accuracy
kh50_corners,trial_corners_forced,34,0.6601941747572816
kh51_corners,trial_corners_forced,34,0.4533333333333333
kh52_corners,trial_corners_forced,34,0.9036144578313253
laurilab,trial_corners_forced,34,0.6081081081081081
otto,trial_corners_forced,34,0.8469387755102041
Samuel,trial_corners_forced,34,0.8470588235294118
teemu,trial_corners_forced,34,0.7638888888888888
tero_eta,trial_corners_forced,34,0.9222222222222223
anni_cor,trial_corners_forced,23,0.7802197802197802
corners_kh38,trial_corners_forced,23,0.7647058823529411
corners_kh39,trial_corners_forced,23,0.8695652173913043
corners_kh40,trial_corners_forced,23,0.8831168831168831
corners_kh41,trial_corners_forced,23,0.8076923076923077
corners_kh42,trial_corners_forced,23,0.6086956521739131
corners_kh43,trial_corners_forced,23,0.7752808988764045
corners_kh44,trial_corners_forced,23,0.8356164383561644
corners_kh45,trial_corners_forced,23,0.7088607594936709
corners_kh46,trial_corners_forced,23,0.8181818181818182
corners_kh47,trial_corners_forced,23,0.8072289156626506
corners_kh53,trial_corners_forced,23,0.8
corners_kh54,trial_corners_forced,23,0.7777777777777778
kh00_corners,trial_corners_forced,23,0.9024390243902439
kh25_corners,trial_corners_forced,23,0.7402597402597403
kh26_corners,trial_corners_forced,23,0.8142857142857143
kh27_corners,trial_corners_forced,23,0.7341772151898734
kh28_corners,trial_corners_forced,23,0.8
kh29_corners,trial_corners_forced,23,0.9078947368421053
kh30_corners,trial_corners_forced,23,0.7386363636363636
kh31_corners,trial_corners_forced,23,0.7777777777777778
kh33_corners,trial_corners_forced,23,0.835820895522388
kh34_corners,trial_corners_forced,23,0.825
kh35_corners,trial_corners_forced,23,0.775
kh36_corners,trial_corners_forced,23,0.8170731707317073
kh37_corners,trial_corners_forced,23,0.7125
kh48_corners,trial_corners_forced,23,0.8636363636363636
kh49_corners,trial_corners_forced,23,0.7702702702702703
kh50_corners,trial_corners_forced,23,0.5735294117647058
kh51_corners,trial_corners_forced,23,0.6582278481012658
kh52_corners,trial_corners_forced,23,0.8676470588235294
laurilab,trial_corners_forced,23,0.6627906976744186
otto,trial_corners_forced,23,0.8333333333333334
Samuel,trial_corners_forced,23,0.8941176470588236
teemu,trial_corners_forced,23,0.782608695652174
tero_eta,trial_corners_forced,23,0.8901098901098901
anni_cor,trial_corners_forced,41,0.8028169014084507
corners_kh38,trial_corners_forced,41,0.8313253012048193
corners_kh39,trial_corners_forced,41,0.8674698795180723
corners_kh40,trial_corners_forced,41,0.8974358974358975
corners_kh41,trial_corners_forced,41,0.78125
corners_kh42,trial_corners_forced,41,0.7466666666666667
corners_kh43,trial_corners_forced,41,0.6538461538461539
corners_kh44,trial_corners_forced,41,0.7375
corners_kh45,trial_corners_forced,41,0.7282608695652174
corners_kh46,trial_corners_forced,41,0.7916666666666666
corners_kh47,trial_corners_forced,41,0.863013698630137
corners_kh53,trial_corners_forced,41,0.75
corners_kh54,trial_corners_forced,41,0.7567567567567568
kh00_corners,trial_corners_forced,41,0.891566265060241
kh25_corners,trial_corners_forced,41,0.6666666666666666
kh26_corners,trial_corners_forced,41,0.788235294117647
kh27_corners,trial_corners_forced,41,0.7108433734939759
kh28_corners,trial_corners_forced,41,0.7662337662337663
kh29_corners,trial_corners_forced,41,0.9264705882352942
kh30_corners,trial_corners_forced,41,0.8735632183908046
kh31_corners,trial_corners_forced,41,0.9041095890410958
kh33_corners,trial_corners_forced,41,0.8279569892473119
kh34_corners,trial_corners_forced,41,0.7777777777777778
kh35_corners,trial_corners_forced,41,0.8289473684210527
kh36_corners,trial_corners_forced,41,0.9183673469387755
kh37_corners,trial_corners_forced,41,0.7831325301204819
kh48_corners,trial_corners_forced,41,0.891566265060241
kh49_corners,trial_corners_forced,41,0.7176470588235294
kh50_corners,trial_corners_forced,41,0.5054945054945055
kh51_corners,trial_corners_forced,41,0.6931818181818182
kh52_corners,trial_corners_forced,41,0.8658536585365854
laurilab,trial_corners_forced,41,0.7564102564102564
otto,trial_corners_forced,41,0.9111111111111111
Samuel,trial_corners_forced,41,0.8817204301075269
teemu,trial_corners_forced,41,0.7297297297297297
tero_eta,trial_corners_forced,41,0.7906976744186046
anni_cor,trial_corners_forced,24,0.7230769230769231
corners_kh38,trial_corners_forced,24,0.7790697674418605
corners_kh39,trial_corners_forced,24,0.7261904761904762
corners_kh40,trial_corners_forced,24,0.8809523809523809
corners_kh41,trial_corners_forced,24,0.8764044943820225
corners_kh42,trial_corners_forced,24,0.6712328767123288
corners_kh43,trial_corners_forced,24,0.6428571428571429
corners_kh44,trial_corners_forced,24,0.7560975609756098
corners_kh45,trial_corners_forced,24,0.7586206896551724
corners_kh46,trial_corners_forced,24,0.7362637362637363
corners_kh47,trial_corners_forced,24,0.7692307692307693
corners_kh53,trial_corners_forced,24,0.7333333333333333
corners_kh54,trial_corners_forced,24,0.725
kh00_corners,trial_corners_forced,24,0.8446601941747572
kh25_corners,trial_corners_forced,24,0.6901408450704225
kh26_corners,trial_corners_forced,24,0.7878787878787878
kh27_corners,trial_corners_forced,24,0.6626506024096386
kh28_corners,trial_corners_forced,24,0.7777777777777778
kh29_corners,trial_corners_forced,24,0.9146341463414634
kh30_corners,trial_corners_forced,24,0.6914893617021277
kh31_corners,trial_corners_forced,24,0.8541666666666666
kh33_corners,trial_corners_forced,24,0.7978723404255319
kh34_corners,trial_corners_forced,24,0.76
kh35_corners,trial_corners_forced,24,0.7676767676767676
kh36_corners,trial_corners_forced,24,0.8243243243243243
kh37_corners,trial_corners_forced,24,0.7638888888888888
kh48_corners,trial_corners_forced,24,0.8133333333333334
kh49_corners,trial_corners_forced,24,0.6494845360824743
kh50_corners,trial_corners_forced,24,0.5625
kh51_corners,trial_corners_forced,24,0.7311827956989247
kh52_corners,trial_corners_forced,24,0.7866666666666666
laurilab,trial_corners_forced,24,0.6627906976744186
otto,trial_corners_forced,24,0.8
Samuel,trial_corners_forced,24,0.8390804597701149
teemu,trial_corners_forced,24,0.6666666666666666
tero_eta,trial_corners_forced,24,0.7916666666666666
anni_cor,trial_corners_forced,13,0.7777777777777778
corners_kh38,trial_corners_forced,13,0.8433734939759037
corners_kh39,trial_corners_forced,13,0.8734177215189873
corners_kh40,trial_corners_forced,13,0.9418604651162791
corners_kh41,trial_corners_forced,13,0.7804878048780488
corners_kh42,trial_corners_forced,13,0.5894736842105263
corners_kh43,trial_corners_forced,13,0.7294117647058823
corners_kh44,trial_corners_forced,13,0.8024691358024691
corners_kh45,trial_corners_forced,13,0.7261904761904762
corners_kh46,trial_corners_forced,13,0.7634408602150538
corners_kh47,trial_corners_forced,13,0.6923076923076923
corners_kh53,trial_corners_forced,13,0.7362637362637363
corners_kh54,trial_corners_forced,13,0.7065217391304348
kh00_corners,trial_corners_forced,13,0.8295454545454546
kh25_corners,trial_corners_forced,13,0.7804878048780488
kh26_corners,trial_corners_forced,13,0.7012987012987013
kh27_corners,trial_corners_forced,13,0.7241379310344828
kh28_corners,trial_corners_forced,13,0.8333333333333334
kh29_corners,trial_corners_forced,13,0.9186046511627907
kh30_corners,trial_corners_forced,13,0.7619047619047619
kh31_corners,trial_corners_forced,13,0.9146341463414634
kh33_corners,trial_corners_forced,13,0.8194444444444444
kh34_corners,trial_corners_forced,13,0.8765432098765432
kh35_corners,trial_corners_forced,13,0.8352941176470589
kh36_corners,trial_corners_forced,13,0.8481012658227848
kh37_corners,trial_corners_forced,13,0.7972972972972973
kh48_corners,trial_corners_forced,13,0.8072289156626506
kh49_corners,trial_corners_forced,13,0.7901234567901234
kh50_corners,trial_corners_forced,13,0.5
kh51_corners,trial_corners_forced,13,0.654320987654321
kh52_corners,trial_corners_forced,13,0.8409090909090909
laurilab,trial_corners_forced,13,0.7375
otto,trial_corners_forced,13,0.9081632653061225
Samuel,trial_corners_forced,13,0.9047619047619048
teemu,trial_corners_forced,13,0.7468354430379747
tero_eta,trial_corners_forced,13,0.8674698795180723
